company_id,flight_number,scheduled_departure_date_local,scheduled_departure_station_code,scheduled_arrival_station_code,scheduled_departure_datetime_local,scheduled_arrival_datetime_local,actual_departure_datetime_local,actual_arrival_datetime_local,total_seats,fleet_type,carrier,scheduled_ground_time_minutes,actual_ground_time_minutes,minimum_turn_minutes,sched_dep_dt,actual_dep_dt,delay_min,turn_gap_min,difficulty_score,difficulty_classification,daily_rank
UA,1641,2025-08-14,ORD,IND,2025-08-14T21:30:00Z,2025-08-14T23:43:00Z,2025-08-14T23:42:00Z,2025-08-15T01:39:00Z,179,B737-900,Mainline,205,55,56,2025-08-14 21:30:00+00:00,2025-08-14 23:42:00+00:00,132.0,149,32.69119044151931,Easy,493
OO,5138,2025-08-08,ORD,MGW,2025-08-08T21:13:00Z,2025-08-08T23:59:00Z,2025-08-08T23:02:00Z,2025-08-09T01:37:00Z,50,CRJ-200,Express,63,176,29,2025-08-08 21:13:00+00:00,2025-08-08 23:02:00+00:00,109.0,34,41.68446966244661,Easy,464
OO,5314,2025-08-13,ORD,LNK,2025-08-13T19:40:00Z,2025-08-13T21:36:00Z,2025-08-13T20:57:00Z,2025-08-13T22:39:00Z,50,CRJ-550,Express,49,27,29,2025-08-13 19:40:00+00:00,2025-08-13 20:57:00+00:00,77.0,20,50.57645717599164,Easy,230
G7,4460,2025-08-10,ORD,ROC,2025-08-10T07:17:00Z,2025-08-10T10:17:00Z,2025-08-10T07:16:00Z,2025-08-10T10:04:00Z,50,CRJ-550,Express,847,825,29,2025-08-10 07:17:00+00:00,2025-08-10 07:16:00+00:00,-1.0,818,26.290189826382193,Easy,503
UA,2635,2025-08-02,ORD,CLT,2025-08-02T14:06:00Z,2025-08-02T17:16:00Z,2025-08-02T14:06:00Z,2025-08-02T17:23:00Z,126,A319-100,Mainline,57,45,43,2025-08-02 14:06:00+00:00,2025-08-02 14:06:00+00:00,0.0,14,52.97319445291956,Medium,223
UA,602,2025-08-10,ORD,PHX,2025-08-10T20:05:00Z,2025-08-10T21:55:00Z,2025-08-10T20:57:00Z,2025-08-10T22:55:00Z,179,B737-MAX9,Mainline,70,63,56,2025-08-10 20:05:00+00:00,2025-08-10 20:57:00+00:00,52.0,14,49.12540114816126,Easy,297
OO,5229,2025-08-04,ORD,ILM,2025-08-04T11:59:00Z,2025-08-04T15:24:00Z,2025-08-04T11:52:00Z,2025-08-04T15:06:00Z,76,ERJ-175,Express,47,61,34,2025-08-04 11:59:00+00:00,2025-08-04 11:52:00+00:00,-7.0,13,45.67305848271098,Easy,414
OO,4792,2025-08-01,ORD,ROA,2025-08-01T17:57:00Z,2025-08-01T21:04:00Z,2025-08-01T17:58:00Z,2025-08-01T20:47:00Z,76,ERJ-175,Express,69,85,34,2025-08-01 17:57:00+00:00,2025-08-01 17:58:00+00:00,1.0,35,51.4022071900514,Medium,252
UA,2629,2025-08-13,ORD,CLE,2025-08-13T10:47:00Z,2025-08-13T13:14:00Z,2025-08-13T11:12:00Z,2025-08-13T13:19:00Z,179,B737-MAX9,Mainline,69,114,56,2025-08-13 10:47:00+00:00,2025-08-13 11:12:00+00:00,25.0,13,54.045679081074574,Medium,110
UA,1923,2025-08-05,ORD,CID,2025-08-05T20:05:00Z,2025-08-05T21:21:00Z,2025-08-05T20:02:00Z,2025-08-05T21:26:00Z,126,B737-700,Mainline,70,60,43,2025-08-05 20:05:00+00:00,2025-08-05 20:02:00+00:00,-3.0,27,57.1444274640336,Difficult,29
YX,3707,2025-08-10,ORD,IND,2025-08-10T19:45:00Z,2025-08-10T22:00:00Z,2025-08-10T19:39:00Z,2025-08-10T21:43:00Z,76,ERJ-175,Express,55,42,34,2025-08-10 19:45:00+00:00,2025-08-10 19:39:00+00:00,-6.0,21,48.711930884952,Easy,321
UA,1413,2025-08-05,ORD,LGA,2025-08-05T08:55:00Z,2025-08-05T12:15:00Z,2025-08-05T08:45:00Z,2025-08-05T12:00:00Z,166,B737-800,Mainline,78,74,51,2025-08-05 08:55:00+00:00,2025-08-05 08:45:00+00:00,-10.0,27,41.05507560361314,Easy,419
UA,2179,2025-08-04,ORD,SFO,2025-08-04T18:20:00Z,2025-08-04T21:09:00Z,2025-08-04T18:29:00Z,2025-08-04T21:17:00Z,234,B757-300,Mainline,78,88,66,2025-08-04 18:20:00+00:00,2025-08-04 18:29:00+00:00,9.0,12,50.041772477719505,Easy,234
UA,2147,2025-08-11,ORD,ALB,2025-08-11T18:30:00Z,2025-08-11T21:42:00Z,2025-08-11T19:04:00Z,2025-08-11T22:16:00Z,150,A320-200,Mainline,85,121,46,2025-08-11 18:30:00+00:00,2025-08-11 19:04:00+00:00,34.0,39,52.3183018867069,Medium,167
UA,490,2025-08-12,ORD,SAT,2025-08-12T08:45:00Z,2025-08-12T11:45:00Z,2025-08-12T08:45:00Z,2025-08-12T11:28:00Z,126,B737-700,Mainline,70,81,43,2025-08-12 08:45:00+00:00,2025-08-12 08:45:00+00:00,0.0,27,50.324822472415065,Easy,147
UA,1830,2025-08-13,ORD,DSM,2025-08-13T13:12:00Z,2025-08-13T14:41:00Z,2025-08-13T13:10:00Z,2025-08-13T14:34:00Z,150,A320-200,Mainline,58,61,46,2025-08-13 13:12:00+00:00,2025-08-13 13:10:00+00:00,-2.0,12,57.64040981490175,Difficult,30
UA,1082,2025-08-15,ORD,PIT,2025-08-15T14:12:00Z,2025-08-15T16:53:00Z,2025-08-15T14:12:00Z,2025-08-15T16:59:00Z,150,A320-200,Mainline,58,53,46,2025-08-15 14:12:00+00:00,2025-08-15 14:12:00+00:00,0.0,12,49.961822594338386,Easy,281
UA,2148,2025-08-10,ORD,SAT,2025-08-10T19:40:00Z,2025-08-10T22:38:00Z,2025-08-10T20:33:00Z,2025-08-10T23:32:00Z,150,A320-200,Mainline,85,58,54,2025-08-10 19:40:00+00:00,2025-08-10 20:33:00+00:00,53.0,31,51.60908271978029,Medium,176
UA,1006,2025-08-06,ORD,LGA,2025-08-06T18:00:00Z,2025-08-06T21:20:00Z,2025-08-06T20:44:00Z,2025-08-07T00:01:00Z,166,B737-800,Mainline,74,257,51,2025-08-06 18:00:00+00:00,2025-08-06 20:44:00+00:00,164.0,23,44.304032503813346,Easy,374
UA,1485,2025-08-05,ORD,SEA,2025-08-05T13:40:00Z,2025-08-05T16:20:00Z,2025-08-05T15:40:00Z,2025-08-05T17:54:00Z,179,B737-900,Mainline,-71,54,56,2025-08-05 13:40:00+00:00,2025-08-05 15:40:00+00:00,120.0,-127,59.91888472878279,Difficult,9
OO,5215,2025-08-15,ORD,LNK,2025-08-15T09:06:00Z,2025-08-15T11:05:00Z,2025-08-15T08:57:00Z,2025-08-15T10:50:00Z,50,CRJ-200,Express,74,75,29,2025-08-15 09:06:00+00:00,2025-08-15 08:57:00+00:00,-9.0,45,51.04511048629112,Easy,235
OO,5643,2025-08-08,ORD,CAK,2025-08-08T21:10:00Z,2025-08-08T23:46:00Z,2025-08-08T21:07:00Z,2025-08-08T23:34:00Z,50,CRJ-550,Express,174,157,29,2025-08-08 21:10:00+00:00,2025-08-08 21:07:00+00:00,-3.0,145,34.846977422964464,Easy,493
UA,1612,2025-08-07,ORD,MEM,2025-08-07T20:00:00Z,2025-08-07T22:00:00Z,2025-08-07T20:03:00Z,2025-08-07T21:53:00Z,126,B737-700,Mainline,100,83,43,2025-08-07 20:00:00+00:00,2025-08-07 20:03:00+00:00,3.0,57,46.74129724365317,Easy,370
G7,4476,2025-08-12,ORD,CAE,2025-08-12T13:55:00Z,2025-08-12T17:00:00Z,2025-08-12T17:13:00Z,2025-08-12T21:09:00Z,50,CRJ-550,Express,49,239,29,2025-08-12 13:55:00+00:00,2025-08-12 17:13:00+00:00,198.0,20,47.40638887348098,Easy,241
UA,2138,2025-08-07,ORD,LGA,2025-08-07T14:05:00Z,2025-08-07T17:27:00Z,2025-08-07T14:06:00Z,2025-08-07T17:29:00Z,166,B737-800,Mainline,62,96,51,2025-08-07 14:05:00+00:00,2025-08-07 14:06:00+00:00,1.0,11,45.2825514014606,Easy,403
OO,5108,2025-08-05,ORD,SLN,2025-08-05T16:45:00Z,2025-08-05T18:50:00Z,2025-08-05T17:24:00Z,2025-08-05T19:12:00Z,50,CRJ-200,Express,27,36,29,2025-08-05 16:45:00+00:00,2025-08-05 17:24:00+00:00,39.0,-2,52.3244960334593,Medium,168
UA,769,2025-08-07,ORD,BCN,2025-08-07T21:35:00Z,2025-08-08T13:15:00Z,2025-08-07T23:06:00Z,2025-08-08T14:31:00Z,243,B787-8,Mainline,1895,1975,150,2025-08-07 21:35:00+00:00,2025-08-07 23:06:00+00:00,91.0,1745,26.916324576127803,Easy,480
G7,4429,2025-08-05,ORD,FSD,2025-08-05T15:52:00Z,2025-08-05T17:44:00Z,2025-08-05T15:43:00Z,2025-08-05T17:34:00Z,50,CRJ-550,Express,57,54,29,2025-08-05 15:52:00+00:00,2025-08-05 15:43:00+00:00,-9.0,28,52.07064839817404,Medium,180
UA,1920,2025-08-06,ORD,LAS,2025-08-06T15:41:00Z,2025-08-06T17:41:00Z,2025-08-06T15:46:00Z,2025-08-06T17:39:00Z,179,B737-900,Mainline,2111,2138,62,2025-08-06 15:41:00+00:00,2025-08-06 15:46:00+00:00,5.0,2049,23.263386147329104,Easy,461
G7,4518,2025-08-04,ORD,STL,2025-08-04T16:47:00Z,2025-08-04T18:07:00Z,2025-08-04T17:08:00Z,2025-08-04T18:28:00Z,50,CRJ-550,Express,44,28,29,2025-08-04 16:47:00+00:00,2025-08-04 17:08:00+00:00,21.0,15,58.606612658300214,Difficult,15
UA,1655,2025-08-06,ORD,DCA,2025-08-06T18:00:00Z,2025-08-06T21:02:00Z,2025-08-06T20:01:00Z,2025-08-06T23:33:00Z,150,A320-200,Mainline,55,169,46,2025-08-06 18:00:00+00:00,2025-08-06 20:01:00+00:00,121.0,9,49.11920928309886,Easy,247
UA,2364,2025-08-03,ORD,CMH,2025-08-03T10:38:00Z,2025-08-03T13:07:00Z,2025-08-03T10:37:00Z,2025-08-03T12:59:00Z,126,B737-700,Mainline,186,209,43,2025-08-03 10:38:00+00:00,2025-08-03 10:37:00+00:00,-1.0,143,37.40094383346187,Easy,479
UA,592,2025-08-05,ORD,JAC,2025-08-05T16:50:00Z,2025-08-05T19:05:00Z,2025-08-05T16:45:00Z,2025-08-05T18:57:00Z,126,B737-700,Mainline,57,71,43,2025-08-05 16:50:00+00:00,2025-08-05 16:45:00+00:00,-5.0,14,52.361986281537554,Medium,167
UA,1291,2025-08-01,ORD,IAH,2025-08-01T21:50:00Z,2025-08-02T00:40:00Z,2025-08-01T21:47:00Z,2025-08-02T00:23:00Z,200,A321-2NX,Mainline,91,98,62,2025-08-01 21:50:00+00:00,2025-08-01 21:47:00+00:00,-3.0,29,48.14218771584139,Easy,384
G7,4395,2025-08-11,ORD,TVC,2025-08-11T18:15:00Z,2025-08-11T20:38:00Z,2025-08-11T18:03:00Z,2025-08-11T20:21:00Z,50,CRJ-550,Express,74,65,29,2025-08-11 18:15:00+00:00,2025-08-11 18:03:00+00:00,-12.0,45,47.93407652279143,Easy,344
OO,5847,2025-08-07,ORD,DSM,2025-08-07T16:20:00Z,2025-08-07T17:49:00Z,2025-08-07T17:20:00Z,2025-08-07T19:01:00Z,76,ERJ-175,Express,-25,37,34,2025-08-07 16:20:00+00:00,2025-08-07 17:20:00+00:00,60.0,-59,63.44098895726095,Difficult,7
YX,3663,2025-08-05,ORD,BGR,2025-08-05T18:10:00Z,2025-08-05T21:59:00Z,2025-08-05T18:00:00Z,2025-08-05T21:38:00Z,76,ERJ-175,Express,74,68,34,2025-08-05 18:10:00+00:00,2025-08-05 18:00:00+00:00,-10.0,40,50.678031676997634,Easy,226
OO,5499,2025-08-13,ORD,SBN,2025-08-13T19:35:00Z,2025-08-13T21:35:00Z,2025-08-13T19:34:00Z,2025-08-13T21:21:00Z,50,CRJ-200,Express,145,154,29,2025-08-13 19:35:00+00:00,2025-08-13 19:34:00+00:00,-1.0,116,31.24424812669106,Easy,460
OO,5557,2025-08-01,ORD,OKC,2025-08-01T09:15:00Z,2025-08-01T11:54:00Z,2025-08-01T09:07:00Z,2025-08-01T11:16:00Z,76,ERJ-175,Express,78,64,34,2025-08-01 09:15:00+00:00,2025-08-01 09:07:00+00:00,-8.0,44,51.85447106568309,Medium,233
UA,2658,2025-08-01,ORD,SMF,2025-08-01T16:00:00Z,2025-08-01T18:35:00Z,2025-08-01T16:00:00Z,2025-08-01T18:14:00Z,150,A320-200,Mainline,104,117,46,2025-08-01 16:00:00+00:00,2025-08-01 16:00:00+00:00,0.0,58,51.71343832087284,Medium,240
UA,374,2025-08-07,ORD,MSP,2025-08-07T16:10:00Z,2025-08-07T17:49:00Z,2025-08-07T16:31:00Z,2025-08-07T17:46:00Z,126,A319-100,Mainline,54,50,43,2025-08-07 16:10:00+00:00,2025-08-07 16:31:00+00:00,21.0,11,53.28088346404256,Medium,120
UA,1403,2025-08-10,ORD,SLC,2025-08-10T19:40:00Z,2025-08-10T22:16:00Z,2025-08-10T19:56:00Z,2025-08-10T22:32:00Z,150,A320-200,Mainline,65,52,46,2025-08-10 19:40:00+00:00,2025-08-10 19:56:00+00:00,16.0,19,49.08976252913528,Easy,298
G7,4588,2025-08-10,ORD,MDT,2025-08-10T13:55:00Z,2025-08-10T16:57:00Z,2025-08-10T15:29:00Z,2025-08-10T18:25:00Z,50,CRJ-550,Express,58,36,29,2025-08-10 13:55:00+00:00,2025-08-10 15:29:00+00:00,94.0,29,51.2861548555399,Medium,195
G7,4530,2025-08-07,ORD,SGF,2025-08-07T15:50:00Z,2025-08-07T17:38:00Z,2025-08-07T20:25:00Z,2025-08-07T22:31:00Z,50,CRJ-550,Express,1665,1947,29,2025-08-07 15:50:00+00:00,2025-08-07 20:25:00+00:00,275.0,1636,25.71809238414895,Easy,485
UA,2155,2025-08-15,ORD,LAX,2025-08-15T19:40:00Z,2025-08-15T22:10:00Z,2025-08-15T21:14:00Z,2025-08-15T23:44:00Z,234,B757-300,Mainline,75,74,66,2025-08-15 19:40:00+00:00,2025-08-15 21:14:00+00:00,94.0,9,53.97393018019731,Medium,126
OO,5021,2025-08-12,ORD,SUX,2025-08-12T20:50:00Z,2025-08-12T22:40:00Z,2025-08-12T21:41:00Z,2025-08-12T23:41:00Z,50,CRJ-200,Express,380,442,29,2025-08-12 20:50:00+00:00,2025-08-12 21:41:00+00:00,51.0,351,19.124557974306757,Easy,444
UA,2189,2025-08-07,ORD,LGA,2025-08-07T13:00:00Z,2025-08-07T16:20:00Z,2025-08-07T12:55:00Z,2025-08-07T16:09:00Z,166,B737-800,Mainline,71,101,51,2025-08-07 13:00:00+00:00,2025-08-07 12:55:00+00:00,-5.0,20,47.976816541912065,Easy,340
G7,4416,2025-08-11,ORD,STL,2025-08-11T18:05:00Z,2025-08-11T19:31:00Z,2025-08-11T17:58:00Z,2025-08-11T19:23:00Z,50,CRJ-550,Express,60,69,29,2025-08-11 18:05:00+00:00,2025-08-11 17:58:00+00:00,-7.0,31,57.06430529950101,Difficult,25
OO,5375,2025-08-04,ORD,GRB,2025-08-04T08:50:00Z,2025-08-04T10:11:00Z,2025-08-04T09:11:00Z,2025-08-04T10:45:00Z,50,CRJ-200,Express,46,48,29,2025-08-04 08:50:00+00:00,2025-08-04 09:11:00+00:00,21.0,17,52.05235045969195,Medium,142
UA,2455,2025-08-10,ORD,SAV,2025-08-10T07:10:00Z,2025-08-10T10:35:00Z,2025-08-10T07:14:00Z,2025-08-10T10:34:00Z,179,B737-900,Mainline,79,52,62,2025-08-10 07:10:00+00:00,2025-08-10 07:14:00+00:00,4.0,17,41.989691516514696,Easy,449
UA,1414,2025-08-08,ORD,BOI,2025-08-08T08:45:00Z,2025-08-08T11:43:00Z,2025-08-08T08:42:00Z,2025-08-08T11:15:00Z,150,A320-200,Mainline,42,49,46,2025-08-08 08:45:00+00:00,2025-08-08 08:42:00+00:00,-3.0,-4,53.69691047005789,Medium,113
G7,4585,2025-08-15,ORD,DAY,2025-08-15T10:55:00Z,2025-08-15T13:18:00Z,2025-08-15T10:45:00Z,2025-08-15T13:09:00Z,50,CRJ-550,Express,60,53,29,2025-08-15 10:55:00+00:00,2025-08-15 10:45:00+00:00,-10.0,31,54.240579084934225,Medium,115
OO,5526,2025-08-03,ORD,ATW,2025-08-03T18:05:00Z,2025-08-03T19:18:00Z,2025-08-03T18:12:00Z,2025-08-03T19:44:00Z,50,CRJ-200,Express,55,76,29,2025-08-03 18:05:00+00:00,2025-08-03 18:12:00+00:00,7.0,26,51.557719205207334,Medium,203
UA,660,2025-08-11,ORD,SAN,2025-08-11T09:05:00Z,2025-08-11T11:33:00Z,2025-08-11T09:01:00Z,2025-08-11T11:56:00Z,200,A321-2NX,Mainline,1122,1075,62,2025-08-11 09:05:00+00:00,2025-08-11 09:01:00+00:00,-4.0,1060,26.40751658168165,Easy,509
UA,1967,2025-08-02,ORD,LAX,2025-08-02T18:15:00Z,2025-08-02T20:47:00Z,2025-08-02T18:19:00Z,2025-08-02T20:34:00Z,179,B737-900,Mainline,74,79,56,2025-08-02 18:15:00+00:00,2025-08-02 18:19:00+00:00,4.0,18,52.49150736391767,Medium,234
G7,4597,2025-08-08,ORD,ROA,2025-08-08T07:15:00Z,2025-08-08T10:14:00Z,2025-08-08T07:05:00Z,2025-08-08T09:56:00Z,50,CRJ-550,Express,664,386,29,2025-08-08 07:15:00+00:00,2025-08-08 07:05:00+00:00,-10.0,635,26.000098832490178,Easy,510
UA,1414,2025-08-14,ORD,BOI,2025-08-14T08:45:00Z,2025-08-14T11:43:00Z,2025-08-14T08:44:00Z,2025-08-14T11:22:00Z,150,A320-200,Mainline,64,60,46,2025-08-14 08:45:00+00:00,2025-08-14 08:44:00+00:00,-1.0,18,52.37547154335517,Medium,181
OO,4778,2025-08-07,ORD,FAR,2025-08-07T08:45:00Z,2025-08-07T10:57:00Z,2025-08-07T10:13:00Z,2025-08-07T12:09:00Z,50,CRJ-200,Express,41,91,29,2025-08-07 08:45:00+00:00,2025-08-07 10:13:00+00:00,88.0,12,54.157963419542895,Medium,84
OO,5435,2025-08-15,ORD,BDL,2025-08-15T08:50:00Z,2025-08-15T12:22:00Z,2025-08-15T08:45:00Z,2025-08-15T12:04:00Z,76,ERJ-175,Express,45,52,34,2025-08-15 08:50:00+00:00,2025-08-15 08:45:00+00:00,-5.0,11,51.00126985066807,Easy,239
UA,2207,2025-08-07,ORD,OMA,2025-08-07T16:00:00Z,2025-08-07T17:39:00Z,2025-08-07T16:08:00Z,2025-08-07T17:45:00Z,166,B737-800,Mainline,65,98,51,2025-08-07 16:00:00+00:00,2025-08-07 16:08:00+00:00,8.0,14,58.347314417567894,Difficult,25
UA,1775,2025-08-02,ORD,FLL,2025-08-02T10:45:00Z,2025-08-02T15:03:00Z,2025-08-02T10:50:00Z,2025-08-02T14:53:00Z,179,B737-900,Mainline,77,99,56,2025-08-02 10:45:00+00:00,2025-08-02 10:50:00+00:00,5.0,21,49.633504249797284,Easy,336
UA,1801,2025-08-03,ORD,DEN,2025-08-03T16:20:00Z,2025-08-03T18:12:00Z,2025-08-03T16:34:00Z,2025-08-03T18:13:00Z,234,B757-300,Mainline,75,87,66,2025-08-03 16:20:00+00:00,2025-08-03 16:34:00+00:00,14.0,9,51.31675880281152,Medium,215
OO,5435,2025-08-03,ORD,BDL,2025-08-03T08:50:00Z,2025-08-03T12:22:00Z,2025-08-03T08:46:00Z,2025-08-03T12:28:00Z,76,ERJ-175,Express,935,928,34,2025-08-03 08:50:00+00:00,2025-08-03 08:46:00+00:00,-4.0,901,25.06302895297091,Easy,506
OO,5398,2025-08-05,ORD,IND,2025-08-05T10:55:00Z,2025-08-05T13:07:00Z,2025-08-05T11:18:00Z,2025-08-05T13:17:00Z,76,ERJ-175,Express,84,102,39,2025-08-05 10:55:00+00:00,2025-08-05 11:18:00+00:00,23.0,45,52.954893597112374,Medium,149
OO,5038,2025-08-12,ORD,PLN,2025-08-12T11:05:00Z,2025-08-12T13:28:00Z,2025-08-12T11:24:00Z,2025-08-12T13:45:00Z,50,CRJ-200,Express,985,46,29,2025-08-12 11:05:00+00:00,2025-08-12 11:24:00+00:00,19.0,956,26.14087534948742,Easy,400
OO,5534,2025-08-01,ORD,ICT,2025-08-01T15:40:00Z,2025-08-01T17:43:00Z,2025-08-01T16:34:00Z,2025-08-01T18:32:00Z,50,CRJ-550,Express,131,59,29,2025-08-01 15:40:00+00:00,2025-08-01 16:34:00+00:00,54.0,102,44.41117688885182,Easy,450
UA,2323,2025-08-10,ORD,MCO,2025-08-10T09:15:00Z,2025-08-10T13:10:00Z,2025-08-10T09:14:00Z,2025-08-10T13:05:00Z,200,A321-2NX,Mainline,775,763,62,2025-08-10 09:15:00+00:00,2025-08-10 09:14:00+00:00,-1.0,713,22.63936759599975,Easy,516
OO,5045,2025-08-13,ORD,RHI,2025-08-13T16:35:00Z,2025-08-13T17:57:00Z,2025-08-13T17:04:00Z,2025-08-13T18:21:00Z,50,CRJ-200,Express,129,57,29,2025-08-13 16:35:00+00:00,2025-08-13 17:04:00+00:00,29.0,100,42.94119499551747,Easy,409
OO,5136,2025-08-12,ORD,DEC,2025-08-12T07:45:00Z,2025-08-12T08:48:00Z,2025-08-12T09:36:00Z,2025-08-12T10:40:00Z,50,CRJ-200,Express,85,74,29,2025-08-12 07:45:00+00:00,2025-08-12 09:36:00+00:00,111.0,56,36.54408456185785,Easy,366
UA,2635,2025-08-07,ORD,CLT,2025-08-07T14:02:00Z,2025-08-07T17:12:00Z,2025-08-07T14:49:00Z,2025-08-07T17:48:00Z,126,A319-100,Mainline,57,56,43,2025-08-07 14:02:00+00:00,2025-08-07 14:49:00+00:00,47.0,14,51.17196795659383,Medium,225
UA,1485,2025-08-09,ORD,SEA,2025-08-09T13:40:00Z,2025-08-09T16:20:00Z,2025-08-09T14:09:00Z,2025-08-09T16:42:00Z,126,A319-100,Mainline,79,118,43,2025-08-09 13:40:00+00:00,2025-08-09 14:09:00+00:00,29.0,36,52.30568611804512,Medium,203
G7,4389,2025-08-12,ORD,CID,2025-08-12T12:50:00Z,2025-08-12T14:04:00Z,2025-08-12T14:27:00Z,2025-08-12T15:30:00Z,50,CRJ-550,Express,79,42,29,2025-08-12 12:50:00+00:00,2025-08-12 14:27:00+00:00,97.0,50,52.29676651943688,Medium,94
UA,1314,2025-08-05,ORD,IAH,2025-08-05T14:26:00Z,2025-08-05T17:25:00Z,2025-08-05T14:57:00Z,2025-08-05T17:33:00Z,200,A321-2NX,Mainline,3,59,62,2025-08-05 14:26:00+00:00,2025-08-05 14:57:00+00:00,31.0,-59,62.61843743928961,Difficult,2
OO,4766,2025-08-08,ORD,OKC,2025-08-08T16:45:00Z,2025-08-08T19:04:00Z,2025-08-08T17:55:00Z,2025-08-08T20:00:00Z,50,CRJ-550,Express,120,93,29,2025-08-08 16:45:00+00:00,2025-08-08 17:55:00+00:00,70.0,91,46.54047647638974,Easy,403
G7,4463,2025-08-12,ORD,ABE,2025-08-12T18:35:00Z,2025-08-12T21:55:00Z,2025-08-12T20:57:00Z,2025-08-13T00:14:00Z,50,CRJ-550,Express,94,63,29,2025-08-12 18:35:00+00:00,2025-08-12 20:57:00+00:00,142.0,65,53.610080196287,Medium,72
UA,1124,2025-08-14,ORD,IAH,2025-08-14T16:07:00Z,2025-08-14T19:05:00Z,2025-08-14T16:12:00Z,2025-08-14T19:03:00Z,179,B737-900,Mainline,75,87,56,2025-08-14 16:07:00+00:00,2025-08-14 16:12:00+00:00,5.0,19,49.60658695056669,Easy,296
YX,3464,2025-08-07,ORD,PIT,2025-08-07T21:15:00Z,2025-08-07T23:58:00Z,2025-08-07T21:23:00Z,2025-08-07T23:54:00Z,76,ERJ-175,Express,164,166,34,2025-08-07 21:15:00+00:00,2025-08-07 21:23:00+00:00,8.0,130,39.71564871046073,Easy,447
G7,4474,2025-08-03,ORD,AVL,2025-08-03T07:25:00Z,2025-08-03T10:21:00Z,2025-08-03T07:24:00Z,2025-08-03T10:12:00Z,50,CRJ-550,Express,855,862,29,2025-08-03 07:25:00+00:00,2025-08-03 07:24:00+00:00,-1.0,826,27.626538126261067,Easy,498
UA,1872,2025-08-05,ORD,MSP,2025-08-05T14:40:00Z,2025-08-05T16:19:00Z,2025-08-05T14:38:00Z,2025-08-05T16:19:00Z,150,A320-200,Mainline,85,70,46,2025-08-05 14:40:00+00:00,2025-08-05 14:38:00+00:00,-2.0,39,48.56351329108471,Easy,298
UA,1124,2025-08-13,ORD,IAH,2025-08-13T16:07:00Z,2025-08-13T19:05:00Z,2025-08-13T18:35:00Z,2025-08-13T21:38:00Z,179,B737-900,Mainline,92,255,56,2025-08-13 16:07:00+00:00,2025-08-13 18:35:00+00:00,148.0,36,50.87946482606268,Easy,218
UA,1989,2025-08-06,ORD,BOS,2025-08-06T18:20:00Z,2025-08-06T21:59:00Z,2025-08-06T20:35:00Z,2025-08-06T23:57:00Z,179,B737-900,Mainline,258,412,56,2025-08-06 18:20:00+00:00,2025-08-06 20:35:00+00:00,135.0,202,29.283839129527887,Easy,439
YX,3569,2025-08-13,ORD,DTW,2025-08-13T13:00:00Z,2025-08-13T15:32:00Z,2025-08-13T12:55:00Z,2025-08-13T15:25:00Z,76,ERJ-175,Express,55,63,34,2025-08-13 13:00:00+00:00,2025-08-13 12:55:00+00:00,-5.0,21,56.19019951996045,Difficult,54
OO,5946,2025-08-07,ORD,RAP,2025-08-07T20:05:00Z,2025-08-07T21:46:00Z,2025-08-07T21:04:00Z,2025-08-07T22:25:00Z,70,ERJ-175,Express,75,127,34,2025-08-07 20:05:00+00:00,2025-08-07 21:04:00+00:00,59.0,41,55.890016276843866,Difficult,55
OO,5821,2025-08-05,ORD,MKE,2025-08-05T08:54:00Z,2025-08-05T10:02:00Z,2025-08-05T08:53:00Z,2025-08-05T10:20:00Z,50,CRJ-200,Express,79,66,29,2025-08-05 08:54:00+00:00,2025-08-05 08:53:00+00:00,-1.0,50,46.89913741208283,Easy,342
YX,3685,2025-08-14,ORD,DTW,2025-08-14T07:20:00Z,2025-08-14T09:51:00Z,2025-08-14T07:11:00Z,2025-08-14T09:31:00Z,76,ERJ-175,Express,55,49,34,2025-08-14 07:20:00+00:00,2025-08-14 07:11:00+00:00,-9.0,21,53.84769935215429,Medium,126
OO,5250,2025-08-05,ORD,BNA,2025-08-05T17:50:00Z,2025-08-05T19:39:00Z,2025-08-05T17:53:00Z,2025-08-05T19:16:00Z,76,ERJ-175,Express,62,70,34,2025-08-05 17:50:00+00:00,2025-08-05 17:53:00+00:00,3.0,28,50.813954392389846,Easy,219
YX,3716,2025-08-15,ORD,CMH,2025-08-15T18:17:00Z,2025-08-15T20:54:00Z,2025-08-15T18:14:00Z,2025-08-15T20:51:00Z,76,ERJ-175,Express,87,104,34,2025-08-15 18:17:00+00:00,2025-08-15 18:14:00+00:00,-3.0,53,50.84009999545914,Easy,248
OO,5094,2025-08-09,ORD,RHI,2025-08-09T10:57:00Z,2025-08-09T12:19:00Z,2025-08-09T11:21:00Z,2025-08-09T12:33:00Z,50,CRJ-200,Express,62,91,29,2025-08-09 10:57:00+00:00,2025-08-09 11:21:00+00:00,24.0,33,51.07779718105747,Easy,247
UA,219,2025-08-05,ORD,HNL,2025-08-05T09:30:00Z,2025-08-05T13:30:00Z,2025-08-05T09:26:00Z,2025-08-05T13:19:00Z,318,B787-10,Mainline,191,203,88,2025-08-05 09:30:00+00:00,2025-08-05 09:26:00+00:00,-4.0,103,48.56631385815061,Easy,297
